"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"Slc35b3","OK",7.76111796622899e-16,7.97271778870294,0.0192846869684748,"Slc35b3",1.30280858876665e-15
"Samd8","OK",8.03336817449356e-16,7.96845729871041,0.0192688758021621,"Samd8",1.3483827277094e-15
"S1pr5","OK",8.06540974415554e-16,7.96796525808053,0.0178141380407477,"S1pr5",1.35363361169884e-15
"Styx","OK",8.09662497419104e-16,7.96748775496246,0.0192709061449672,"Styx",1.35874483568951e-15
"D630045J12Rik","OK",8.20886790618085e-16,7.96578561696694,0.0192396845900759,"D630045J12Rik",1.37745158260344e-15
"Tmc7","OK",8.29419132302081e-16,7.96450697380607,0.0185506088697319,"Tmc7",1.3916381326365e-15
"Bloc1s1","OK",8.56520292883827e-16,7.96052989541723,0.0192541669525261,"Bloc1s1",1.43697472152299e-15
"Tmem170b","OK",8.75728399308748e-16,7.95778547340104,0.0192473227491041,"Tmem170b",1.46906194657664e-15
"Baz2a","OK",9.16106488342633e-16,7.95220462003666,0.0192356689244423,"Baz2a",1.53665312062657e-15
"Phc3","OK",9.43242350703616e-16,7.94858855159956,0.0192263845304756,"Phc3",1.58202151964837e-15
"Sphk2","OK",9.80357379571587e-16,7.94380517279393,0.0192143171042441,"Sphk2",1.64411704777622e-15
"1700056E22Rik","OK",1.01472509445372e-15,7.93953231135973,0.0191852397777203,"1700056E22Rik",1.70159394007972e-15
"Snx25","OK",1.0432116779421e-15,7.93609731156821,0.0191896880769573,"Snx25",1.74919888802629e-15
"Trim13","OK",1.07913100331036e-15,7.93189539356625,0.0191807348168185,"Trim13",1.80925653286892e-15
"Zfp212","OK",1.08981241303439e-15,7.93067240775114,0.0191824496610618,"Zfp212",1.82699332435756e-15
"Rpusd2","OK",1.10730752516394e-15,7.92869455135487,0.0191668331006787,"Rpusd2",1.85614840359516e-15
"Car5b","OK",1.14306298404146e-15,7.92474629806707,0.0191029774913482,"Car5b",1.91590444223336e-15
"D730003I15Rik","OK",1.23859712391363e-15,7.9147655640308,0.0191422498460258,"D730003I15Rik",2.07583577664916e-15
"Mpv17","OK",1.29071725852439e-15,7.9096355683146,0.0191318217511724,"Mpv17",2.16298390916647e-15
"BC043934","OK",1.29836783772273e-15,7.90889977083276,0.019046197375869,"BC043934",2.17560060179117e-15
"2610021A01Rik","OK",1.30564771901755e-15,7.90820357880278,0.0191236429261217,"2610021A01Rik",2.18759382812031e-15
"Tgfbr1","OK",1.32478823406449e-15,7.90639120579963,0.0191229107755219,"Tgfbr1",2.21945526005231e-15
"Klhl33","OK",1.43227413238556e-15,7.89666940878898,0.0186936437391822,"Klhl33",2.39930435515183e-15
"Wfs1","OK",1.45934660201133e-15,7.89433411068737,0.0190627155952402,"Wfs1",2.4444260894129e-15
"Ftx","OK",1.5181852763879e-15,7.88940237214513,0.019078198732631,"Ftx",2.54274321026086e-15
"Dennd4c","OK",1.56781951342725e-15,7.88538633075153,0.0190718581835525,"Dennd4c",2.62562722152074e-15
"Msh5","OK",1.69330793049288e-15,7.87576598441969,0.0190414034701342,"Msh5",2.83551676799553e-15
"Rft1","OK",1.74091476307926e-15,7.87229894339164,0.0190399828509035,"Rft1",2.91496313086747e-15
"Cyb5rl","OK",1.82264828392517e-15,7.86655872201688,0.019022168475048,"Cyb5rl",3.05153048679287e-15
"Jag2","OK",1.89691559397918e-15,7.86155851842911,0.0189684945346772,"Jag2",3.17557326517381e-15
"Ralgapb","OK",1.91291462456887e-15,7.86050661221095,0.0190116241732515,"Ralgapb",3.20205663887669e-15
"Lmbrd2","OK",1.91618227339619e-15,7.86029283595695,0.0190083859211145,"Lmbrd2",3.20722579386902e-15
"Myo1b","OK",1.94342694888607e-15,7.85852427930427,0.0187993138054808,"Myo1b",3.25252196421668e-15
"Btbd11","OK",2.01086337953441e-15,7.8542495996556,0.0189775353850554,"Btbd11",3.36506831850684e-15
"Tnfrsf14","OK",2.02910652458888e-15,7.853117447101,0.0189706698600285,"Tnfrsf14",3.39527906142911e-15
"Cyp2e1","OK",2.03553011485909e-15,7.85272118925613,0.0167296231084888,"Cyp2e1",3.40570848053855e-15
"Plod1","OK",2.05786349164803e-15,7.85135300708079,0.0189842296245341,"Plod1",3.44275260865031e-15
"Gm26518","OK",2.1284494902664e-15,7.84712294296977,0.0189788343077263,"Gm26518",3.56050762894976e-15
"Rnpc3","OK",2.16082123661417e-15,7.84522896821521,0.0189754189438613,"Rnpc3",3.61432110749204e-15
"Cd247","OK",2.16197482450544e-15,7.84516199180595,0.0187022539896585,"Cd247",3.61591200513605e-15
"Gba2","OK",2.16722818244254e-15,7.84485743021208,0.0189722470421465,"Gba2",3.6243588454201e-15
"Stx6","OK",2.24014700014777e-15,7.84070344622435,0.0189646355258565,"Stx6",3.7459536774943e-15
"Dbp","OK",2.24608576466824e-15,7.84037101589804,0.0189615028565927,"Dbp",3.75553278449678e-15
"Gm7324","OK",2.24984999806459e-15,7.84016075563462,0.0189578887546198,"Gm7324",3.76147454741017e-15
"Slc7a6os","OK",2.26181393291999e-15,7.83949477360672,0.0189611241880842,"Slc7a6os",3.78112281456689e-15
"P4ha2","OK",2.49973360517754e-15,7.82692510212194,0.0188382062393489,"P4ha2",4.17846709611248e-15
"Fam3a","OK",2.52284267627964e-15,7.82576763656484,0.0189265247563541,"Fam3a",4.21670073520619e-15
"Vps11","OK",2.57036957858378e-15,7.82341960607318,0.0189212095001108,"Vps11",4.29573557027211e-15
"BC029722","OK",2.59657699515372e-15,7.82214306465042,0.0189186879545617,"BC029722",4.33912871305795e-15
"Etfbkmt","OK",2.83136753909751e-15,7.81124159241263,0.0188908841691376,"Etfbkmt",4.73104349557845e-15
"Zfp623","OK",2.8600840988206e-15,7.80996981839853,0.0188844423095576,"Zfp623",4.77858002814456e-15
"Thap4","OK",2.86561366492088e-15,7.80972637358948,0.0188887310199877,"Thap4",4.78737085517511e-15
"Ogfod1","OK",2.98967093549724e-15,7.80438285153699,0.0188744386630941,"Ogfod1",4.9941570701567e-15
"Slc35d2","OK",3.00114006613601e-15,7.8038999139962,0.0188654091325636,"Slc35d2",5.01284702965984e-15
"Arfip1","OK",3.1437398181218e-15,7.79804258004326,0.0188592253916093,"Arfip1",5.25054235591856e-15
"AC109617.1","OK",3.26824448767055e-15,7.79313852945493,0.0186041112984849,"AC109617.1",5.45797440670548e-15
"Ropn1l","OK",3.27503480400905e-15,7.79287638455918,0.0188406904324801,"Ropn1l",5.46880285785858e-15
"Pyroxd2","OK",3.33009442039119e-15,7.79077031552239,0.0187993937150282,"Pyroxd2",5.56022403270065e-15
"Spata2","OK",3.50713019077088e-15,7.78422361029393,0.0188264262448479,"Spata2",5.85527139169647e-15
"4833403J16Rik","OK",3.59991051242812e-15,7.78092141627496,0.0187779559362644,"4833403J16Rik",6.00960944489193e-15
"Rell2","OK",3.63144672135883e-15,7.77981804304628,0.0188056565109554,"Rell2",6.06168866218781e-15
"C1qtnf1","OK",3.66562833842977e-15,7.7786327140309,0.0152052957592841,"C1qtnf1",6.11817350430068e-15
"Gm5441","OK",3.71455571346862e-15,7.77695483549795,0.0175422827625175,"Gm5441",6.19925712427213e-15
"Fbrsl1","OK",3.84256947118176e-15,7.77266567273446,0.0187985451364985,"Fbrsl1",6.41230126946692e-15
"Gm48607","OK",3.8790412367314e-15,7.77146939614523,0.0187493705841282,"Gm48607",6.47255885702944e-15
"Actr5","OK",3.88987204623011e-15,7.77111627609483,0.0187949599279392,"Actr5",6.49002474529368e-15
"Dnah7b","OK",3.95703998809315e-15,7.76894775514578,0.0186096159294833,"Dnah7b",6.6014738110561e-15
"Mlh3","OK",3.96339279934867e-15,7.76874453294766,0.0187881248423338,"Mlh3",6.61145451182215e-15
"Fbxo48","OK",4.17671844589974e-15,7.76210019433724,0.0187489875363186,"Fbxo48",6.96665870228108e-15
"Pex10","OK",4.2960915734839e-15,7.75852644194377,0.0187630023352361,"Pex10",7.165100804151e-15
"Zbtb33","OK",4.34917560787862e-15,7.75696851611468,0.0187595338855344,"Zbtb33",7.25295799618119e-15
"Ighv1-23","OK",4.38650373144965e-15,7.7558841657595,0.0186326406876508,"Ighv1-23",7.31452569000553e-15
"Mus81","OK",4.40438371195795e-15,7.75536798018976,0.0187566801640299,"Mus81",7.34365500064019e-15
"Uckl1","OK",4.48195183142986e-15,7.75315225106656,0.0187519568827039,"Uckl1",7.47229067937882e-15
"Rnf212","OK",4.59717055374919e-15,7.74992973414328,0.0167198279808669,"Rnf212",7.66366740590001e-15
"Wdr91","OK",4.61262217322052e-15,7.749503629434,0.0187412972595948,"Wdr91",7.68870817542891e-15
"Pikfyve","OK",4.6144135014157e-15,7.74945432140343,0.0187426630305491,"Pikfyve",7.69097626894848e-15
"Zfp655","OK",4.66275709850832e-15,7.74813068310144,0.0187395390961348,"Zfp655",7.77082670980404e-15
"Exo5","OK",4.86878051417704e-15,7.74263719195956,0.018724627148945,"Exo5",8.11342271183052e-15
"Zfp932","OK",4.90222805373567e-15,7.74176697692807,0.0187233075437523,"Zfp932",8.16839809774822e-15
"2310035C23Rik","OK",4.972489290661e-15,7.73995784023027,0.0187202380400204,"2310035C23Rik",8.2846987817814e-15
"Clock","OK",5.09700772855757e-15,7.73681258662767,0.0187101225219406,"Clock",8.49136763286471e-15
"Tmem42","OK",5.21759935678593e-15,7.73383778259848,0.0187048294421054,"Tmem42",8.6914566656879e-15
"Foxd4","OK",5.37249501692852e-15,7.7301144936112,0.0182458260958136,"Foxd4",8.94864656848783e-15
"Sptlc1","OK",5.62526853619758e-15,7.72425957599915,0.0186814113908612,"Sptlc1",9.36880264738902e-15
"Dtx3l","OK",5.73234940830083e-15,7.72185698676152,0.0186760760504078,"Dtx3l",9.54625401742303e-15
"Pkdcc","OK",5.81366368615901e-15,7.72006184670259,0.0186282761528663,"Pkdcc",9.68076641222506e-15
"Togaram1","OK",5.81863855488707e-15,7.71995282216264,0.0186712288048886,"Togaram1",9.68814711464927e-15
"Hsd17b7","OK",5.8675542886397e-15,7.7188856895177,0.0186620144590719,"Hsd17b7",9.76868202114444e-15
"Tmem168","OK",6.00931294880167e-15,7.71584185713646,0.018661192273034,"Tmem168",1.0003758384848e-14
"Gm11827","OK",6.04557431053799e-15,7.71507460414268,0.0181391971890797,"Gm11827",1.00631849764095e-14
"4930447C04Rik","OK",6.7164756771907e-15,7.70164130997044,0.0185667222865844,"4930447C04Rik",1.11788946056802e-14
"Gm42595","OK",6.74159345169125e-15,7.70116441530755,0.0186171658192757,"Gm42595",1.12196549672681e-14
"Nphp4","OK",6.84068190148658e-15,7.69929998684078,0.0185688114388616,"Nphp4",1.13835014981969e-14
"Tgfbrap1","OK",6.88789822212648e-15,7.69842090216763,0.0186180168755021,"Tgfbrap1",1.14610057159188e-14
"Aldh3a2","OK",6.95972392940683e-15,7.69709493938208,0.0186130674650904,"Aldh3a2",1.15794400647733e-14
"Ggps1","OK",7.0205600950035e-15,7.69598234218421,0.0186130186395546,"Ggps1",1.16795698869741e-14
"Lcmt2","OK",7.12969261805605e-15,7.69401004516136,0.0186070412547716,"Lcmt2",1.18600205351959e-14
"Oaz2","OK",7.2355452565621e-15,7.692125199069,0.0186038712128011,"Oaz2",1.20349820934099e-14
"Stard3","OK",7.42217734355154e-15,7.6888671088599,0.0185959306886707,"Stard3",1.23442601209245e-14
"Zfp30","OK",7.49428122934747e-15,7.68762991110737,0.0185796866954655,"Zfp30",1.24630196922355e-14
"Fggy","OK",8.12530271754864e-15,7.67727679343124,0.0185624858678633,"Fggy",1.35111528149629e-14
"Tcaim","OK",8.31191629611961e-15,7.67436636525575,0.0185531115209577,"Tcaim",1.38201762529001e-14
"Lamc1","OK",8.4431351096313e-15,7.67235811722323,0.0185401316269562,"Lamc1",1.40370461667199e-14
"Dgcr14","OK",8.47937397409188e-15,7.67180890685925,0.0185534824557822,"Dgcr14",1.40959824819237e-14
"Prkci","OK",8.51378223326354e-15,7.67128957283684,0.0185484644373639,"Prkci",1.4151864938929e-14
"Atoh8","OK",8.92642867042732e-15,7.66521737779785,0.0183709260569864,"Atoh8",1.48363973592519e-14
"Pcnx4","OK",9.46650849561653e-15,7.65767438659549,0.0185183359990364,"Pcnx4",1.57325865646022e-14
"Pcsk4","OK",9.54477553384142e-15,7.65661655159698,0.018513182594945,"Pcsk4",1.58611841685004e-14
"Rbms2","OK",9.87172046569654e-15,7.65228801800663,0.0185058814552221,"Rbms2",1.64029638813616e-14
"Papolg","OK",9.88774348268235e-15,7.65207952577076,0.0185046614302219,"Papolg",1.64280594341077e-14
"Maml2","OK",1.00316210933088e-14,7.65022213739321,0.0184862696884637,"Maml2",1.66655554516652e-14
"Ugt1a7c","OK",1.03125702566162e-14,7.64666958023918,0.0184455123562082,"Ugt1a7c",1.71307033962338e-14
"Ehhadh","OK",1.03147445291893e-14,7.64664245985255,0.0184718266772106,"Ehhadh",1.71327215910334e-14
"Actn3","OK",1.03846890092709e-14,7.64577300731579,0.0182132685682616,"Actn3",1.72472948029916e-14
"Prdm4","OK",1.06307786858914e-14,7.64275909758706,0.0184821013280689,"Prdm4",1.76543682863431e-14
"Foxd2","OK",1.09193551569078e-14,7.63931106983443,0.0184597182911247,"Foxd2",1.81319166664078e-14
"Lypd6b","OK",1.09245310530001e-14,7.63925004788544,0.0179364590089344,"Lypd6b",1.81388248489706e-14
"S100pbp","OK",1.0969531064002e-14,7.63872070929265,0.0184730160074971,"S100pbp",1.82118485890129e-14
"Wdr31","OK",1.14693469290243e-14,7.63298086627946,0.0184342525836123,"Wdr31",1.90398835104522e-14
"Hist1h4a","OK",1.17592147349185e-14,7.62976375415639,0.0184272818354687,"Hist1h4a",1.9519269072489e-14
"Zfp346","OK",1.23940394166791e-14,7.62298234827004,0.0184329482131733,"Zfp346",2.05711105894491e-14
"Dyrk2","OK",1.36287925730871e-14,7.6107187267116,0.0184056902253287,"Dyrk2",2.26184003868379e-14
"Ssh1","OK",1.40115347700645e-14,7.60713862504548,0.0183947361954633,"Ssh1",2.32514402024328e-14
"Mtmr1","OK",1.43171622571855e-14,7.60434824640876,0.0183897297071501,"Mtmr1",2.37564062762311e-14
"Rnf113a1","OK",1.45113356435787e-14,7.60260571731241,0.0183831816861847,"Rnf113a1",2.40763603919242e-14
"Gm15241","OK",1.45730593376036e-14,7.6020566043831,0.0181075364530725,"Gm15241",2.41765226855795e-14
"Foxj3","OK",1.4593071735673e-14,7.60187905890614,0.0183842846266204,"Foxj3",2.42074742826848e-14
"Pdp1","OK",1.47826469647305e-14,7.60020897055517,0.0183751653980504,"Pdp1",2.45196704878909e-14
"Tmem82","OK",1.48940898314857e-14,7.59923700343538,0.018357686309093,"Tmem82",2.47022242106708e-14
"Samd13","OK",1.50180753548561e-14,7.59816401365693,0.0183043471840895,"Samd13",2.49055444110293e-14
"Il27","OK",1.52480976313363e-14,7.59619624135631,0.0181628385994756,"Il27",2.52846588299011e-14
"Chst14","OK",1.54291273783115e-14,7.59466800774412,0.0183591154391907,"Chst14",2.55824701373378e-14
"Adnp2","OK",1.54659577937281e-14,7.59435924911749,0.0183647759054848,"Adnp2",2.56411567246742e-14
"Mcm9","OK",1.56748673703661e-14,7.59262147602316,0.0183614287021616,"Mcm9",2.59850975928123e-14
"Adam9","OK",1.57218616170245e-14,7.59223370283758,0.0183569120712602,"Adam9",2.60605834990199e-14
"Zcchc14","OK",1.5986731953328e-14,7.59006921937717,0.0182272053930734,"Zcchc14",2.64971736384673e-14
"Vps54","OK",1.61263424086467e-14,7.58894249481714,0.0183526237754746,"Vps54",2.67260903002989e-14
"Mterf2","OK",1.65260167457486e-14,7.5857691924212,0.0183412879341556,"Mterf2",2.73859267943141e-14
"Crybg2","OK",1.6629785462509e-14,7.58495763959036,0.0182870705064601,"Crybg2",2.75553292424335e-14
"Tlr8","OK",1.66401431593965e-14,7.58487690780807,0.0177674143327146,"Tlr8",2.75699338235145e-14
"Sh3pxd2a","OK",1.67217992145439e-14,7.58424217498243,0.0183241653046759,"Sh3pxd2a",2.77026541904026e-14
"Dnase1l1","OK",1.67917968613946e-14,7.58370048766571,0.018337845201257,"Dnase1l1",2.78160374870278e-14
"Lrfn1","OK",1.68088647679072e-14,7.58356874187346,0.0183219600377632,"Lrfn1",2.78417284260855e-14
"Dab2","OK",1.68510660282132e-14,7.58324355771271,0.0181877855870026,"Dab2",2.79090409160586e-14
"Zdhhc23","OK",1.68722134485484e-14,7.58308090619221,0.0183045995401899,"Zdhhc23",2.79414744044535e-14
"Golga2","OK",1.75222298546482e-14,7.57817681343538,0.0183265098263845,"Golga2",2.90152529415078e-14
"Reep1","OK",1.76095330268781e-14,7.57753181927796,0.0182509751761305,"Reep1",2.91571157358628e-14
"Aspa","OK",1.78970469258512e-14,7.57542968479394,0.0182335277513613,"Aspa",2.96304219012493e-14
"Myl9","OK",1.82717015133181e-14,7.57273971712645,0.0159797505165236,"Myl9",3.02478974162354e-14
"1700102H20Rik","OK",1.87104010217369e-14,7.56965801929265,0.0182954555976506,"1700102H20Rik",3.09712718367967e-14
"Gm38832","OK",1.87700721702451e-14,7.5692443523052,0.0177102446578773,"Gm38832",3.1067165791326e-14
"Trdv4","OK",1.91135659884226e-14,7.56688796200797,0.0162120056143192,"Trdv4",3.1632765729519e-14
"Gstk1","OK",1.91193853284392e-14,7.56684840071038,0.0182949457594446,"Gstk1",3.16394646572087e-14
"Zfp599","OK",1.91729147449832e-14,7.56648504905415,0.0182918057116326,"Zfp599",3.17251074243172e-14
"Lpar4","OK",1.95776231685598e-14,7.5637697878427,0.0181880776074376,"Lpar4",3.23917706288039e-14
"Zbtb11os1","OK",1.97986598054671e-14,7.56231002798892,0.0182876070118196,"Zbtb11os1",3.27544479356958e-14
"Letmd1","OK",2.00805515405705e-14,7.56047145033141,0.0182840608890152,"Letmd1",3.32177260062105e-14
"Tspan9","OK",2.01824392957478e-14,7.55981314821868,0.018188213640963,"Tspan9",3.33831789740446e-14
"Zfp407","OK",2.16560336765545e-14,7.55064115986136,0.0182597724510511,"Zfp407",3.58172907417658e-14
"Sec22a","OK",2.18244919752375e-14,7.54963198892229,0.018257130249887,"Sec22a",3.60925643287125e-14
"4930404N11Rik","OK",2.20293263299559e-14,7.54841517145365,0.0182442573776598,"4930404N11Rik",3.64279387895077e-14
"Gm4593","OK",2.25955753823518e-14,7.54510838350079,0.0180801326151479,"Gm4593",3.73608351776151e-14
"Tmem18","OK",2.28444151560593e-14,7.5436809017723,0.0182409821834012,"Tmem18",3.77687845095412e-14
"Rtl6","OK",2.3074659972613e-14,7.54237364412891,0.0182222518965727,"Rtl6",3.81459180274826e-14
"Zfyve1","OK",2.32056556384973e-14,7.54163560468951,0.0182353153068187,"Zfyve1",3.83589229959204e-14
"Taf4","OK",2.32481655876489e-14,7.5413969806094,0.018236855791934,"Taf4",3.8425635282723e-14
"Slc9a3r2","OK",2.34157625421508e-14,7.54046035841688,0.0182193356045725,"Slc9a3r2",3.86990656339322e-14
"Ccdc93","OK",2.51876503542904e-14,7.53094267870709,0.018211495415184,"Ccdc93",4.16236002292285e-14
"Carf","OK",2.52231364121298e-14,7.5307588666326,0.0182099878754471,"Carf",4.16783857498359e-14
"Lepr","OK",2.60598484897866e-14,7.52649694943657,0.018160479422129,"Lepr",4.30569742047459e-14
"Slco5a1","OK",2.63680788894374e-14,7.52496076509989,0.0178736911782943,"Slco5a1",4.35622128479614e-14
"C2cd2l","OK",2.6643085424223e-14,7.52360499562544,0.0181872143449717,"C2cd2l",4.40124745713809e-14
"Slc7a5","OK",2.68551405148761e-14,7.52256893620015,0.0181809267552595,"Slc7a5",4.43586713332569e-14
"Actr8","OK",2.80624696652394e-14,7.51681921702227,0.0181779194118945,"Actr8",4.63486216361334e-14
"C1ra","OK",2.83345137419172e-14,7.51555725790767,0.0181091349358589,"C1ra",4.6793608370344e-14
"Mettl17","OK",2.84814663078856e-14,7.51488052025166,0.0181709862788358,"Mettl17",4.70319469988468e-14
"Ripply3","OK",2.90560469995648e-14,7.51226704100613,0.0180129968901941,"Ripply3",4.79763261247436e-14
"Tmem164","OK",2.94724710821471e-14,7.51040450159284,0.0181626968315155,"Tmem164",4.86594121342391e-14
"Kdm6a","OK",2.95882223551913e-14,7.50989137554095,0.0181613715727496,"Kdm6a",4.88460032391719e-14
"Atg16l2","OK",2.96443386630721e-14,7.50964332151894,0.0181574673079799,"Atg16l2",4.89341199911086e-14
"Kantr","OK",3.01538338850973e-14,7.50741206434126,0.0181538590032645,"Kantr",4.97705470752267e-14
"Ift172","OK",3.14749012942671e-14,7.50179493033175,0.0181350993992405,"Ift172",5.19462399236962e-14
"Chml","OK",3.18409195191347e-14,7.50027962026817,0.0181344318561459,"Chml",5.25454612541329e-14
"Rnf44","OK",3.23534519370226e-14,7.49818627494976,0.0181328817785301,"Rnf44",5.3386334486121e-14
"Fam126b","OK",3.25991047283793e-14,7.49719448158877,0.0181304294034845,"Fam126b",5.37867157561092e-14
"Gzf1","OK",3.33656753469852e-14,7.49414612010982,0.0181222689149344,"Gzf1",5.50464291937006e-14
"Mettl15","OK",3.36888882167116e-14,7.49288140880675,0.0181157398014045,"Mettl15",5.55745293425321e-14
"Akap6","OK",3.56208145159776e-14,7.48556197616844,0.0171141018577494,"Akap6",5.87560844593003e-14
"Nudt6","OK",3.93956093543849e-14,7.47232315813716,0.0180694764837144,"Nudt6",6.49765596102659e-14
"Zfp319","OK",3.9470466990773e-14,7.47207342845283,0.0180675459378377,"Zfp319",6.50940132965385e-14
"C2cd2","OK",3.96465198796503e-14,7.47148793537031,0.0180662386652836,"C2cd2",6.53783193472461e-14
"Slc16a2","OK",4.05590891042469e-14,7.46849340944268,0.0180082560739842,"Slc16a2",6.68769986439613e-14
"Gm30648","OK",4.08869587700197e-14,7.46743367803219,0.0179883588910543,"Gm30648",6.74113918642709e-14
"Thada","OK",4.16298482978057e-14,7.465063110922,0.018049079160502,"Thada",6.86298772962718e-14
"Gm15356","OK",4.23802443381014e-14,7.46271043464818,0.0155323315955896,"Gm15356",6.98605116885871e-14
"Sdk2","OK",4.24852614954499e-14,7.46238445071924,0.0170373238511437,"Sdk2",7.00271605950383e-14
"Klhl7","OK",4.27869576659128e-14,7.4614523424568,0.0180419105534679,"Klhl7",7.05179288441803e-14
"Gab2","OK",4.51825031179721e-14,7.4542725729955,0.0180230993865781,"Gab2",7.44591974885913e-14
"Syt11","OK",4.63956268160426e-14,7.45077819437953,0.0179988317027534,"Syt11",7.64513285945474e-14
